Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDm 50 ;;0;0;;FR.A;CORRISP;NERIA; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625477;;"[*Lettera] 1965 novembre 25, Vignola [a Giuseppe Raimondi] / Attilio Neri. - 1965. - 1 c. ; 341 x 222 mm + 1 busta. ((Lettera ms. su carta intestata personale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 51 ;;0;0;;FR.A;CORRISP;NEPPA; ;22/02/93;;;L 5;;Mat. document.-manoscr;Carteggio;3625478;;"[*Lettere] 1959 maggio 19 - 1960 luglio 6, Roma [a Giuseppe] Raimondi / Alberto Neppi. - 1959-1960. - 9 p. su 5 c. ; 281 x 221 mm + 5 buste.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 52 ;;0;0;;FR.A;CORRISP;NAVAA; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625479;;"[*Lettera] 1963 gennaio 21, Milano [a] Giuseppe Raimondi / Antonietta Nava. - 1963. - 1 c. ; 280 x 219 mm + 1 busta. ((Lettera ds. con appunto ms. di G. R.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 53 ;;0;0;;FR.A;CORRISP;NASIM; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625480;;"[*Lettera] 1962 agosto 26, Modena [a] Giuseppe Raimondi / Mario Nasi. - 1962. - 2 p. su 1 c. ; 251 x 220 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 54 ;;0;0;;FR.A;CORRISP;NANNA; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625481;;"[*Lettera] 1959 luglio 25, Bologna [a Giuseppe] Raimondi / Alessandro Nanni. - 1959. - 2 p. su 1 c. ; 306 x 203 mm. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 55 ;;0;0;;FR.A;CORRISP;NAGNA; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625483;;"[*Cartolina postale] 1918 giugno 21, [s.l.] [a G.] Raimondi / Alberto Nagnelli. - 1918. - 2 p. su 1 c. ; 141 x 91 mm. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 56 ;;0;0;;FR.A;CORRISP;MUTTAM; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625484;;"[*Lettera] 1969 febbraio 9, Padova [a Giuseppe Raimondi] / Anco Marzio Mutterle. - 1969. - 1 c. ; 229 x 144 mm + 1 busta. ((Lettera ds. su carta intestata ""Universita degli studi di Padova, Facolta di Lettere e Filosofia, Seminario di Filologia moderna"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 57 ;;0;0;;FR.A;CORRISP;MUSIL; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625482;;"[*Lettera] 1958 gennaio 29, Bologna [a] Giuseppe Raimondi / Linda Musi. - 1958. - 1 c. ; 301 x 203 mm + 1 busta. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 58 ;;0;0;;FR.A;CORRISP;MORUA; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625485;;"[*Lettera] 1968 gennaio 28, Forli [a Giuseppe Raimondi] / Alberto Moruzzi. - 1968. - 4 p. su 1 c. ; 330 x 209 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 59 ;;0;0;;FR.A;CORRISP;MORTC; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625489;;"[*Lettera] 1918 novembre 12, Torino [a Giuseppe] Raimondi / Curzio Mortari. - 1918. - 1 c. ; 280 x 225 mm + 1 busta. ((Lettera ds. su carta intestata ""Gazzetta di Torino"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 60 ;;0;0;;FR.A;CORRISP;MORMG; ;22/02/93;;;L 3;;Mat. document.-manoscr;Carteggio;3625487;;"[*Lettere] 1964 gennaio 28 - 1964 aprile 10, Roma [a Giuseppe] Raimondi / Giuseppe Mormino. - 1964. - 4 p. su 3 c. ; 288 x 227 mm + 3 buste.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 61 ;;0;0;;FR.A;CORRISP;MOROFP; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625486;;"[*Biglietto da visita 1964 settembre 9], Milano [a] Giuseppe Raimondi / Paola Moroni Fumagalli. - [1964]. - 1 c. ; 59 x 96 mm + 1 busta. ((Data tratta dal timbro postale. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 62 ;;0;0;;FR.A;CORRISP;MORETW; ;22/02/93;;;L 2;;Mat. document.-manoscr;Carteggio;3625488;;"[*Lettere] 1968 settembre 30 - 1968 ottobre 16, Argenta [a Giuseppe] Raimondi / Walter Moretti. - 1968. - 2 c. ; 296 x 200 mm + 2 buste. ((Prima lettera su carta intestata ""Circolo G. Salvemini"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 63 ;;0;0;;FR.A;CORRISP;PACCAG; ;22/02/93;;;L 4, C 1;;Mat. document.-manoscr;Carteggio;3625491;;"[*Lettere e cartolina illustrata] 1949 maggio 6 - 1958 aprile 2, Pisa [e] Mantova [a Giuseppe] Raimondi / Giovanni Paccagnini. - 1949-1958. - 7 p. su 5 c. ; 228 x 145 mm + 4 buste. ((Tre lettere su carta intestata ""Soprintendenza ai monumenti e gallerie per le province di Pisa, Livorno, Lucca e Massa Carrara"", una lettera su carta intestata ""Soprintendenza alle gallerie per le province di Mantova, Verona, Cremona"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 64 ;;0;0;;FR.A;CORRISP;ORTOS; ;22/02/93;;;CI 2, B 2, CP 3;;Mat. document.-manoscr;Carteggio;3625490;;"[*Cartoline illustrate, biglietti e cartoline postali 1929 luglio 15] - 1949 luglio 30, Coredo [etc.] [a] Giuseppe Raimondi / S. Ortolani. - [1929]-1949. - 11 p. su 7 c. ; 148 x 106 mm + 1 busta. ((Prima data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 65 ;;0;0;;FR.A;CORRISP;OREGG; ;22/02/93;;;;;Mat. document.-manoscr;Carteggio;3625492;;"[*Biglietto 1959 luglio 20], Loano [a Giuseppe Raimondi] / Giacomo Oreglia. - [1959]. - 2 p. su 1 c. ; 105 x 165 mm + 1 busta. ((Data tratta dal timbro postale. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 66 ;;0;0;;FR.A;CORRISP;PAGLA; ;22/02/93;;;LeR 2;;Mat. document.-manoscr;Carteggio;3625493;;"[*Lettera] 1970 marzo 10, Cesenatico [a] Giuseppe Raimondi / A. Pagliarani. [Lettera] 1970 marzo 13, Bologna [a A. Pagliarani] / Giuseppe Raimondi. - 1970. - 2 c. ; 288 x 224 mm + 1 busta. ((Lettera di A. P. su carta intestata ""Azienda autonoma di soggiorno e turismo, Cesenatico"". - Lettera di G. R. minuta ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 67 ;;0;0;;FR.A;CORRISP;PACIR; ;22/02/93;;;L 3;;Mat. document.-manoscr;Carteggio;3625494;;"[*Lettere] 1965 dicembre 2 - 1966 gennaio 28, Roma [a Giuseppe] Raimondi / Raffaello Pacini. - 1965-1966. - 5 p. su 3 c. ; 340 x 220 mm + 3 buste.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 68 ;;0;0;;FR.A;CORRISP;SEVEG; ;22/02/93;;;L 1, CP 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625407;;"[*Lettera e cartolina postale] 1918 marzo [senza giorno] - 1918 novembre 14, Parigi [a Giuseppe] Raimondi / Gino Severini. - 1918. - 3 p. su 2 c. ; 262 x 204 mm + 1 busta. ((Lettera mutila al centro, cartolina mancante della parte del francobollo.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 69 ;;0;0;;FR.A;CORRISP;TESTG; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625411;;"[*Lettere] 1967 [febbraio?] 30 - 1971 gennaio 8, Milano [a Giuseppe] Raimondi / [Giovanni] Testori. [Lettera] 1971 gennaio 16, Bologna [a Giovanni] Testori / Giuseppe Raimondi. - 1967-1971. - 3 c. ; 297 x 220 mm + 2 buste. ((Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 70 ;;0;0;;FR.A;CORRISP;DAGNG; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625408;;"[*Lettere] 1962 gennaio 4 - 1966 dicembre 1, Bologna [a Giuseppe] Raimondi / Guido Dagnini. - 1962-1966. - 3 p. su 2 c. ; 286 x 226 mm + 2 buste. ((Lettera e busta del 1962 su carta intestata personale, lettera e busta del 1966 su carta intestata ""Ospedale Maggiore, Bologna, Divisione medica"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 71 ;;0;0;;FR.A;CORRISP;DAMB; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625410;;"[*Cartolina intestata] 1950 novembre 27, S. Salvatore Monferrato [a Giuseppe] Raimondi / D'Ambrogio. - 1950. - 2 p. su 1 c. ; 105 x 153 mm. ((Cartolina ms. intestata ""L'ulivo, rivista benedettina di cultura"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 72 ;;0;0;;FR.A;CORRISP;DAGOL; ;22/02/93;;;L 2, B 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625409;;"[*Lettere e biglietto] 1966 gennaio 29 - 1972 luglio 10, Gravedona [a Giuseppe] Raimondi / Luciano D'Agostino. - 1966-1972. - 3 c. ; 281 x 220 mm + 3 buste.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 73 ;;0;0;;FR.A;CORRISP;DELOG; ;22/02/93;;;L 6, C 5, B 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625413;;"[*Lettere, cartoline intestate e biglietto illustrato] 1958 settembre 10 - 1967 ottobre 16, Venezia [e] Barriera del Bosco [a Giuseppe] Raimondi / Giuseppe De Logu. - 1958-1967. - 23 p. su 13 c. ; 292 x 231 mm + 7 buste. ((Lettere e cartoline su carta intestata ""Accademia di belle arti, Venezia"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 74 ;;0;0;;FR.A;CORRISP;DELGA; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625412;;"[*Lettera] 1963 agosto 1, Roma [a Giuseppe] Raimondi / Antonio Del Guercio. - 1963. - 1 c. ; 279 x 220 mm + 1 busta. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 75 ;;0;0;;FR.A;CORRISP;DELCC; ;22/02/93;;;L&R 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625415;;"[*Lettere] 1947 [senza mese senza giorno] - 1957 marzo 4, Firenze [a] Giuseppe Raimondi / Corrado Del Conte. [Lettera] 1957 marzo 9, Bologna [a] Corrado Del Conte / Giuseppe Raimondi. - 1947-1957. - 3 c. ; 287 x 231 mm + 1 busta. ((Lettere di C. D. C. su carta intestata ""Il fiore, Galleria d'arte moderna"". - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 76 ;;0;0;;FR.A;CORRISP;DEGAUF; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625414;;"[*Biglietto] 1970 febbraio 7, Modena [a Giuseppe] Raimondi / Federico De Gaudenzi. - 1970. - 2 p. su 1 c. ; 111 x 167 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 77 ;;0;0;;FR.A;CORRISP;DIBIC; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625416;;"[*Lettera] 1971 novembre 10, Napoli [a] Giuseppe Raimondi / C. Di Biase. - 1971. - 1 c. ; 145 x 220 mm + 1 busta. ((Lettera e busta intestate ""Istituto salesiano Sacro Cuore"". - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 78 ;;0;0;;FR.A;CORRISP;DIDOM; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625417;;"[*Lettera] 1957 maggio 6, Roma [a] Giuseppe Raimondi / M. Di Domizio. - 1957. - 1 c. ; 294 x 215 mm + 1 busta. ((Lettera ds. e busta intestate ""Ministero della pubblica istruzione"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 79 ;;0;0;;FR.A;CORRISP;DIMAG; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625418;;"[*Lettera] 1923 aprile 14, Bologna [a Giuseppe Raimondi] / Gaspare Di Martino. - 1923. - 2 p. su 1 c. ; 173 x 132 mm + 1 busta + biglietto da visita (1 c.). ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 80 ;;0;0;;FR.A;CORRISP;DINIA; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625419;;"[*Telegramma] 1965 agosto 5, Milano [a] Giuseppe Raimondi / Antonio Dini. - 1965. - 1 c. ; 211 x 203 mm.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 81 ;;0;0;;FR.A;CORRISP;DRADMB; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625420;;"[*Biglietto] 1962 gennaio 22, Cesena [a Giuseppe] Raimondi / Biagio Dradi Maraldi. - 1962. - 1 c. ; 100 x 159 mm + 1 busta. ((Biglietto e busta ms. intestati ""Liceo ginnasio statale V. Monti"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 82 ;;0;0;;FR.A;CORRISP;DURSM; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625421;;"[*Lettera] 1967 gennaio 3, Terracina [a Giuseppe] Raimondi / Massimo Dursi. - 1967. - 2 p. su 1 c. ; 287 x 230 mm. ((Lettera ms. su carta intestata ""Il resto del carlino"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 83 ;;0;0;;FR.A;CORRISP;FABBD; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625422;;"[*Telegramma] 1965 dicembre 29, Roma [a] Giuseppe Raimondi / Diego Fabbri. - 1965. - 1 c. ; 209 x 202 mm.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 84 ;;0;0;;FR.A;CORRISP;FALDI; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625424;;"[*Lettera] 1955 febbraio 23, Roma [a Giuseppe] Raimondi / Italo Faldi. - 1955. - 1 c. ; 282 x 223 mm + 1 busta. ((Lettera ds. e busta intestate ""Soprintendenza alle gallerie del Lazio"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 85 ;;0;0;;FR.A;CORRISP;FASOU; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625423;;"[*Lettera] 1971 ottobre 31, Venezia [a Giuseppe] Raimondi / Ugo Fasolo. - 1971. - 1 c. ; 262 x 149 mm + 1 busta. ((Carta e busta intestate. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 86 ;;0;0;;FR.A;CORRISP;GINZN; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625425;;"[*Lettera 1953 aprile 20, Roma] [a Giuseppe] Raimondi / Natalia Ginzburg. - [1953]. - 1 c. ; 206 x 144 mm + 1 busta. ((Lettera e busta su carta intestata ""Giulio Einaudi Editore"". - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 87 ;;0;0;;FR.A;CORRISP;FAGIDM; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625427;;"[*Lettera 1976 maggio 17], Roma [a Giuseppe] Raimondi / Maurizio Fagiolo dell'Arco. - [1976]. - 2 c. ; 280 x 220 mm + 1 busta. ((Lettera su carta intestata ""Universita di Roma, Istituto di storia dell'arte"", busta intestata ""Imago, storia dell'arte"". - Data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 88 ;;0;0;;FR.A;CORRISP;ERAA; ;22/02/93;;;L 2, B 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625426;;"[*Lettere e biglietto] 1967 febbraio 7 - 1967 maggio 29, Monserrato [a Giuseppe] Raimondi / Angela Era. - 1967. - 6 p. su 3 c. ; 220 x 159 mm + 3 buste. ((Biglietto senza data.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 89 ;;0;0;;FR.A;CORRISP;EMILA; ;22/02/93;;;B 1, L 7, C 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625429;;"[*Biglietto, lettere e cartoline illustrate] 1957 dicembre 24 - [1971 settembre 14], Voghera [etc.] [a Giuseppe] Raimondi / Andrea Emiliani. - 1957-[1971]. - 11 p. su 10 c. ; 286 x 222 mm + 8 buste. ((Una lettera su carta intestata ""Citta di Bologna, Biennali d'arte antica, Maestri della pittura del Seicento emiliano"", lettere 1963-1967 su carta intestata ""Soprintendenza alle gallerie per le province di Bologna, Ferrara, Forli e Ravenna"". - Seconda data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 90 ;;0;0;;FR.A;CORRISP;DIANG; ;22/02/93;;;C 2, L 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625430;;"[*Cartoline intestate e lettera] 1917 maggio 17 - 1918 giugno 11, Zona di guerra [a Giuseppe] Raimondi / Gino [Diana]. - 1917-1918. - 5 p. su 3 c. ; 264 x 174 mm + 1 busta. ((Cartoline intestate ""Regio esercito italiano. Corrispondenza in franchigia"". - Il fascicolo contiene anche due biglietti da visita del padre di G. D., G.C. Diana, indirizzati a G. R. (2 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 91 ;;0;0;;FR.A;CORRISP;DERRE; ;22/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625428;;"[*Lettere] 1954 giugno 28 - [1954] luglio 3, Roma [a Giuseppe] Raimondi / Ezio D'Errico. - 1954. - 2 c. ; 284 x 225 mm + 2 buste. ((Lettere ms. su carta intestata personale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 92 ;;0;0;;FR.A;CORRISP;ESTED; ;22/02/93;;;B 1, L&R 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625431;;"[*Billet et lettre 1975 gennaio?] - [1975] avril 3, Paris [a Giuseppe Raimondi] / Denise Esteban. [Lettera] 1975 febbraio 27, Bologna [a] Denise Esteban / Giuseppe Raimondi. - [1975]. - 3 c. ; 296 x 220 mm + 1 busta. ((Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 93 ;;0;0;;FR.A;CORRISP;TIMPS; ;22/02/93;;;L 8, C 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625432;;"[*Lettere e cartolina postale] [1942 novembre 24 - 1949 agosto] 23, Pisa [a Giuseppe] Raimondi / Sebastiano Timpanaro. - [1942-1949]. - 18 p. su 10 c. ; 290 x 230 mm + 7 buste. ((Quasi tutte le lettere su carta intestata ""Domus galilaeana"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 94 ;;0;0;;FR.A;CORRISP;CAMPSM; ;22/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625433;;"[*Lettera] 1970 marzo 21, Bologna [a Giuseppe Raimondi] / Maria Soldaini Campana. - 1970. - 1 c. ; 285 x 225 mm + 1 busta e 1 fotografia (1 c.). ((Lettera ms. su carta intestata personale. - Allegata fotografia di persona non identificata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 95 ;;0;0;;FR.A;CORRISP;SUGHA; ;22/02/93;;;L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625434;;"[*Lettere] 1965 ottobre 7 - [1966 luglio 28], Cesena [a] Giuseppe [Raimondi] / Alberto [Sughi]. - 1965-[1966]. - 7 p. su 5 c. ; 282 x 223 mm + 2 buste. ((Seconda data tratta dal timbro postale, una lettera senza data. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 96 ;;0;0;;FR.A;CORRISP;BONFM; ;22/02/93;;;L 37, CP 1, CI 1, BV 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625437;;"[*Lettere, cartolina postale, cartolina intestata e biglietto da visita 1929 aprile] 27 - 1975 settembre 14, Novara [etc.] [a] Giuseppe Raimondi / Mario Bonfantini. [Lettera] 1971 gennaio 25, Bologna [a Mario] Bonfantini / Giuseppe Raimondi. - [1929]-1975. - 69 p. su 45 c. ; 295 x 231 mm + 30 buste + stampato (1 c.) + lettera (1 c.). ((13 lettere intestate ""La libra"", 5 lettere intestate ""Societa nuova"", 2 lettere intestate ""Universita degli studi di Pisa"", 1 lettera e cartolina intestate ""Universita di Napoli, Istituto di Filologia moderna"", 6 lettere intestate ""Universita di Torino, Istituto di francese F. Neri"". - Prima data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata. - Allegati sommario di rivista e lettera di Anco Marzio Mutterle a G. R. - Il fascicolo contiene anche lettera di A.M. Mutterle del 7 gennaio 1967 e ds. di G. R. ""La signora Tolstoi"" (6 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
