Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDq 38 ;;0;0;;FR.A;QUADERNI.1;1956;6;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626463;;"Il *salotto della contessa Teresa Carniani Malvezzi. 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (16 p. ms. numerate 2-16 su 10 c.) ; 22 cm. ((In cop. anche: marzo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 39 ;;0;0;;FR.A;QUADERNI.1;1956;7;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626465;;"Il *salotto della contessa Teresa Malvezzi ; Il salotto di Cornelia Martinelli : appunti. Marzo 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (13 p. ms., di cui 8 numerate 2-9, su 10 c.) ; 22 cm. ((Tit. a p. [1]: Casa Malvezzi; tit. a c. [5]: Cornelia Martinetti. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626466 Il *salotto di Cornelia Martinelli : appunti; HA PER ALTRO TITOLO 3626467 *Casa Malvezzi; HA PER ALTRO TITOLO 3626468 *Cornelia Martinetti"
RDq 40 ;;0;0;;FR.A;QUADERNI.1;1956;8;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626464;;"*Valigia delle Indie. Marzo 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (14 p. ms. numerate irregolarmente su 10 c.) ; 22 cm. ((In cop. anche: T.S. Eliot; Gli scrittori e l'automobile. - A c. [1]: 22 marzo 1956; a c. [4v]: 26.3.956. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 41 ;;0;0;;FR.A;QUADERNI.1;1956;9;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626469;;"*Cornelia Martinetti : aprile 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (16 p. ms. numerate 2-16 su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 42 ;;0;0;;FR.A;QUADERNI.1;1956;10;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626471;;"Il *Pontormo ; Lorenzo Montano. 2 aprile '56, 2 maggio '56 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (14 p. ms. numerate irregolarmente su 10 c.) ; 22 cm. ((Tit. a c. [3]: Pittura e poesia del Pontormo; a c. [8v]: 9.5.1956. - Ms. - Vi e inserito foglietto segnalibro.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626472 *Lorenzo Montano; HA PER ALTRO TITOLO 3626473 *Pittura e poesia del Pontormo"
RDq 43 ;;0;0;;FR.A;QUADERNI.1;1956;11;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626470;;"*Tempo di guerra : per Radio Milano / [Giuseppe Raimondi]. - 1956. - 1 quaderno (13 p. ms. numerate 2-13 su 10 c.) ; 22 cm. ((In cop. anche: maggio 1956; a p. 13: 24.5.1956. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 44 ;;0;0;;FR.A;QUADERNI.1;1956;12;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626476;;"*Valigia delle Indie : (da fare) : appunti, argomenti. Maggio 1956, giugno / [Giuseppe Raimondi]. - 1956. - 1 quaderno (21 p. ms., alcune delle quali numerate irregolarmente, su 14 c.) ; 22 cm. ((In cop. anche: La signora di Fontainebleau; L'antologia del Selvaggio; Pascal a Port-Royal; Il manierismo in campagna. - A c. [4]: 30/5/56; a c. [9v]: 27.6.56; a c. [13]: 2 luglio '56. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 45 ;;0;0;;FR.A;QUADERNI.1;1956;13;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626474;;"*Progetti lavori per la Radio ; La valigia delle Indie. Luglio e agosto 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: 1. La Madonna di Leningrado; 2. Diderot, ""le contelier"". - A c. [4v]: 18 luglio. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626475 La *valigia delle Indie"
RDq 46 ;;0;0;;FR.A;QUADERNI.1;1956;14;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626480;;"*Sui Carracci. Agosto 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (6 p. ms. numerate 2-6 su 7 c) ; 22 cm. ((Tit. a p. [1]: La macelleria di Annibale : (Buonanotte signor Carracci). - Ms. - Vi sono inseriti: dattiloscritto ""Annibale Carracci"" (1 c.), fogli ms. ""La mostra di Carracci ... "" (3 c.), biglietto d'ingresso per la mostra dei Carracci, Bologna, 1956 e foglio con illustrazione (2 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626481 La *macelleria di Annibale : (Buonanotte, signor Carracci)"
RDq 47 ;;0;0;;FR.A;QUADERNI.1;1956;15;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626477;;"*Varie. Agosto 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (5 p. ms. numerate 2-5 su 10 c.) ; 22 cm. ((In cop. anche: Antonio Rinaldi. - Tit. a p. [1]: Per Antonio Rinaldi; a p. 5: 12 agosto '56. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626478 *Per Antonio Rinaldi; HA PER ALTRO TITOLO 3626479 *Antonio Rinaldi"
RDq 48 ;;0;0;;FR.A;QUADERNI.1;1956;16;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626482;;"*Valigia delle Indie. Dicembre 1956 / [Giuseppe Raimondi]. - 1956. - 1 quaderno (12 p. ms. numerate irregolarmente su 10 c.) ; 22 cm. ((In cop. anche: 1. Giorgio Morandi; 2. Montale. - A p. 6: 19.12.1956. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 49 ;;0;0;;FR.A;QUADERNI.1;1956;17;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626483;;"Un *pittore a Bologna : Germano Passarelli (1928) / [Giuseppe Raimondi]. - 1956. - 1 quaderno (6 p. ms., di cui 2 numerate 4-5, su 10 c.) ; 22 cm. ((In cop. anche: dicembre 1956. - A p. 5: Bologna, 1. dicembre 1956. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 50 ;;0;0;;FR.A;QUADERNI.1;1956;18;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626485;;"*Belgio / [Giuseppe Raimondi]. - 1956. - 1 quaderno (11 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Bruges (Van Eyck e Petrus Cristus); Anversa (Rubens); 1956 dicembre. - A c. [4]: 27.11; a c. [8]: 11.12.1956. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 51 ;;0;0;;FR.A;QUADERNI.1;1957;1;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626484;;"La *valigia delle Indie / [Giuseppe Raimondi]. - 1957. - 1 quaderno (18 p. ms., alcune delle quali numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: 1957; 1. Storia di Guillaume Apollinaire; 2. Odilon Redon; 3. Alla trattoria; 2.2. - A p. 6: 2.2.957; a p. [7]: 8 febbraio '57. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 52 ;;0;0;;FR.A;QUADERNI.1;1957;2;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626488;;"*Appunti - note varie ; Monsu Bernardo. Da febbraio 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (8 p. ms., di cui 5 numerate, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626489 *Monsu Bernardo"
RDq 53 ;;0;0;;FR.A;QUADERNI.1;1957;3;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626486;;"*Manzoni. 12 marzo 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (11 p. ms. numerate 2-11 su 10 c.) ; 22 cm. ((In cop. e a c. [1]: Osservazioni sui Promessi sposi. - A p. 11: 29.3.1957. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626487 *Osservazioni sui Promessi sposi"
RDq 54 ;;0;0;;FR.A;QUADERNI.1;1957;4;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626491;;"*Varie. 23 marzo 1957 ; Valigia : L'Amleto di Bacchelli / [Giuseppe Raimondi]. - 1957. - 1 quaderno (10 p. ms., alcune delle quali numerate irregolarmente, su 10 c.) ; 22 cm. ((TIT. A C. [6]: L'Amleto di Bacchelli. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626492 *Valigia : l'Amleto di Bacchelli; HA PER ALTRO TITOLO 3626493 L'*Amleto di Bacchelli"
RDq 55 ;;0;0;;FR.A;QUADERNI.1;1957;5;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626490;;"*Varie e Valigia. 10 aprile 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (15 p. ms., alcune delle quali numerate irregolarmente, su 10 c;) ; 22 cm. ((In cop. anche: Dei poeti in questo tempo (Carlino); Caffe San Pietro. - A c. [4v]: 16.4.57; a c. [7v]: 19.4.957. - Contiene anche: Un paesaggio di Corot. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 56 ;;0;0;;FR.A;QUADERNI.1;1957;6;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626495;;"*Dino Campana quarant'anni dopo : (la fortuna di Campana). (Pasqua) aprile 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (8 p. ms., di cui 5 numerate 2-6, su 10 c.) ; 22 cm. ((In cop. anche: Dino Campana. 1949. - A c. [4v]: 1. maggio '57. - Ms. - Vi e inserito foglio di appunti ms. (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 57 ;;0;0;;FR.A;QUADERNI.1;1957;7;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626494;;"*Valigia e varie. Maggio 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (10 p. ms., alcune delle quali numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Andre Derain (Omaggio a Derain). - Contiene anche: La via delle scuole. - Ms;";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 58 ;;0;0;;FR.A;QUADERNI.1;1957;8;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626496;;"*Varie. Giugno 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (16 p. ms., alcune delle quali numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: 1. Lo scrittoio d Cecchi; 2. Lettera a Cardarelli. - A c. [5]: 12.6.57; a c. [10]: 19.6.1957. - Ms. - Vi e inserito stampato pubblicitario sul volume di Cardarelli ""Prologhi, viaggi, favole"" (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 59 ;;0;0;;FR.A;QUADERNI.1;1957;9;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626499;;"*Varie : (Valigia ecc.). 29.7.1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (10 p. ms., dic ui 6 numerate, su 10 c.) ; 22 cm. ((In cop. anche: Joyce. - Tit. a p. 1: Qualche appunto su Joyce; Un poco della fortuna di Joyce in Italia; Qualcosa su Joyce; a p. 6: 3.8.957. - Ms. - Vi sono inseriti ritagli di giornale (2 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 2956261 UBO0327828 *Joyce; HA PER ALTRO TITOLO 3626500 Un *poco della fortuna di Joyce in Italia; HA PER ALTRO TITOLO 3626501 *Qualcosa su Joyce; HA PER ALTRO TITOLO 3626502 *Qualche appunto su Joyce"
RDq 60 ;;0;0;;FR.A;QUADERNI.1;1957;10;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626497;;"*Valigia e varie. Luglio 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (14 p. ms., di cui 7 numerate, su 10 c.) ; 22 cm. ((In cop. anche: Virgilio Giotti. - A p. 7: 13.7.1957. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626498 *Virgilio Giotti"
RDq 61 ;;0;0;;FR.A;QUADERNI.1;1957;11;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626503;;"*Varie. 16 luglio 957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (14 p. ms., alcune delle quali numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Nella cripta di San Domenico; Ricordandomi del Reno. - A c. [5]: 23.7.57; a c. [6]: 24.7.57; a c. [8v]: 25.7.957. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 62 ;;0;0;;FR.A;QUADERNI.1;1957;12;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626504;;"*Miscellanea dell'agosto 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (18 p. ms., alcune delle quali numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Pezzi bolognesi; Viaggio in Belgio; Estate a Bologna. - A c. [10]: Domenica, 8 sett. '57. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 63 ;;0;0;;FR.A;QUADERNI.1;1957;13;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626506;;"*Pittori toscani sul muro : mostra al Forte di Firenze : 1. agosto 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (7 p. ms., numerate 2-7, su 10 c.) ; 22 cm. ((A p. 7: 16.8.957. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 64 ;;0;0;;FR.A;QUADERNI.1;1957;14;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626507;;"Le *poesie di Pasternak ; Diario fiammingo ; Contemporanei di Baudelaire. Settembre 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (18 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Tit. a c. [1]: Il poeta Boris Pasternak; a p. [20]: 11.10.57. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626508 *Diario fiammingo; CONTIENE ANCHE 3626509 *Contemporanei di Baudelaire; HA PER ALTRO TITOLO 3626510 Il *poeta Boris Pasternak"
RDq 65 ;;0;0;;FR.A;QUADERNI.1;1957;15;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626505;;"*Articoli vari. Ottobre 1957 / [Giuseppe Raimondi]. - 1957. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: 1. Un paesaggio di Cezanne (Bruxelles); 2. Fine di ottobre; 3. Leopoldo Longanesi. - A c. [3v]: 24.10.1957; a c. [5v]: 31.10.957; a c. [9v]: 9.11.957. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 66 ;;0;0;;FR.A;QUADERNI.1;1957;16;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626512;;"*Articoli vari. (Novembre 1957) / [Giuseppe Raimondi]. - 1957. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Catalogo di stampe; Verso sera; Giov. Romagnoli. - A c. [4v]: 17.11.57. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 67 ;;0;0;;FR.A;QUADERNI.1;1957;17;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626511;;"*Valigia e altre cose / [Giuseppe Raimondi]. - 1957. - 1 quaderno (14 p. ms., di cui 5 numerate 2-6, su 12 c.) ; 22 cm. ((In cop. anche: Blaise Cendras; Quadretti bolognesi; (Citta); 29.11.57. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 68 ;;0;0;;FR.A;QUADERNI.1;1957;18;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626513;;"*De Pisis : nuovi appunti. (Dicembre 1957) / [Giuseppe Raimondi]. - 1957. - 1 quaderno (12 p. ms. numerate irregolarmente su 10 c.) ; 22 cm. ((In cop. anche: (De Pisis illustratore di libri). - A p. 12: 16.12.57. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626514 *De Pisis illustratore di libri"
