Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDa 406 ;;0;0;;FR.A;ARTICOLI1;1974;09.13 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627694;;"Un *ostinato scrittore di prosa / [Giuseppe Raimondi]. - 1974. - [3] p. su 2 c. ; 28 cm. ((Il resto del carlino 21.10.1974; La nazione 19.9.1975. - A c. [1], di altra mano: 13.9.1974. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 407 ;;0;0;;FR.A;ARTICOLI1;1974;09.19 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627693;;"*Personaggi in elegia / [Giuseppe Raimondi]. - 1974 settembre 19. - [3], 3, [1] p. su 5 c. ; 31 cm. ((Il resto del carlino 4.11.1974. - Contiene due versioni del testo e un foglio di appunti. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 408 ;;0;0;;FR.A;ARTICOLI1;1974;09.25 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627695;;"*Cardarelli nelle lettere d'amore a Sibilla / [Giuseppe Raimondi]. - 1974 settembre 25. - [3] p. su 2 c. ; 31 cm. ((Il resto del carlino 15.10.1974; La nazione 2.10.1974. - Nel quaderno degli Indici e a c. [1] anche il tit. ""Le lettere d'amore di Cardarelli a Sibilla Aleramo"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627696 Le *lettere d'amore di Cardarelli a Sibilla Aleramo"
RDa 409 ;;0;0;;FR.A;ARTICOLI1;1974;10.08 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627697;;"La *terrazza dell'albergo / [Giuseppe Raimondi]. - 1974 ottobre 8. - [6] p. su 4 c. ; 31 cm. ((Il resto del carlino 10.3.1975; La nazione 3.6.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 410 ;;0;0;;FR.A;ARTICOLI1;1974;11.01 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627698;;"*Mia citta / [Giuseppe Raimondi]. - 1974 novembre 1. - [3], [3] p. su 4 c. ; 31 cm. ((Il resto del carlino 6.1.1975. - Contiene due versioni del testo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 411 ;;0;0;;FR.A;ARTICOLI1;1974;11.04 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627699;;"L'*addio di Rebora / [Giuseppe Raimondi]. - 1974 novembre 4. - [4] p. su 2 c. ; 28 cm. ((Il resto del carlino 11.11.1974; La nazione 18.11.1974. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 412 ;;0;0;;FR.A;ARTICOLI1;1974;11.19 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627700;;"*Incertezze della stagione / [Giuseppe Raimondi]. - 1974. - [3] p. su 2 c. ; 31 cm. ((Il resto del carlino 11.4.1975. - A c. [1], di altra mano: 19.11.1974. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 413 ;;0;0;;FR.A;ARTICOLI1;1974;11.28 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627701;;"*Leonardo Castellani fra letteratura e incisione / [Giuseppe Raimondi]. - 1974. - [3] p. su 2 c. ; 31 cm. ((Il resto del carlino 31.12.1974; La nazione 20.8.1975. - A c. [1], di altra mano: 28.11.1974. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 414 ;;0;0;;FR.A;ARTICOLI1;1975;01.13 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627702;;"*Natura dell'emiliano / [Giuseppe Raimondi]. - 1975. - [3] c. ; 31 cm. ((Il resto del carlino 13.1.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 415 ;;0;0;;FR.A;ARTICOLI1;1975;02.02 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627708;;"Il *Miserere di Carlo Porta / [Giuseppe Raimondi]. - 1975. - 3 c. ; 31 cm. ((Il giorno 2.2.1975. - A c. 1, di altra mano, compare il tit. ""Il latino della fame"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627709 Il *latino della fame"
RDa 416 ;;0;0;;FR.A;ARTICOLI1;1975;02.24 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627706;;"*Attualita della pittura di Bernardo Bellotto / [Giuseppe Raimondi]. - 1975. - [1] p. su 2 c. ; 31 cm. ((Il resto del carlino 24.2.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 417 ;;0;0;;FR.A;ARTICOLI1;1975;01.05 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627703;;"Una *biografia di Conrad / [Giuseppe Raimondi]. - 1975 gennaio 5. - 3 c. ; 31 cm. ((Il giorno 27.2.1975. - Nel quaderno degli Indici compare con il tit. ""Il capitano ha visioni : (Conrad)""; a c. 1, di altra mano compare il tit. ""Il ritorno del ""Capitano Conrad"""". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627704 Il *capitano ha visioni : (Conrad); HA PER ALTRO TITOLO 3627705 Il *ritorno del ""Capitano Conrad"""
RDa 418 ;;0;0;;FR.A;ARTICOLI1;1974;12.27 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627707;;"I *burattini viventi alla Nosadella / [Giuseppe Raimondi]. - 1974 dicembre 27 - 1975 gennaio 7. - [2], [2] c. ; 31 cm. ((Il resto del carlino 3.3.1975. - Contiene due versioni del testo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 419 ;;0;0;;FR.A;ARTICOLI1;1975;03.13 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627711;;"La *Tebaide degli eremiti / [Giuseppe Raimondi]. - 1975 marzo 13. - 4 c. ; 31 cm. ((Il giorno 26.3.1975. - Nel quaderno degli Indici e a c. 1, di altra mano, compare con il tit. ""Pettegolezzi del deserto"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627712 *Pettegolezzi del deserto"
RDa 420 ;;0;0;;FR.A;ARTICOLI1;1975;02.11 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627710;;"*Come incontrai Giovanni Verga / [Giuseppe Raimondi]. - 1975 febbraio 11. - [3] c. ; 31 cm. ((Il resto del carlino 4.4.1975; La nazione 3.4.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 421 ;;0;0;;FR.A;ARTICOLI1;1975;04.17 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627714;;"Le *serigrafie di Giovanni Ciangottini / [Giuseppe Raimondi]. - 1975. - [2] c. ; 31 cm. ((Il resto del carlino 17.4.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 422 ;;0;0;;FR.A;ARTICOLI1;1975;04.20 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627713;;"*Quella mattina del 21 aprile / [Giuseppe Raimondi]. - 1975. - 4 c. ; 31 cm. ((Il resto del carlino 20.4.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 423 ;;0;0;;FR.A;ARTICOLI1;1975;05.06 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627715;;"Un *libro insolito ovvero la Bologna di Umberto Saba / [Giuseppe Raimondi]. - 1975. - 4, 6 c. ; 31 cm. ((Il giorno 6.5.1975. - A c. 1, di altra mano, compare il tit. ""Un libro? No e un parco delle meraviglie"". - Contiene due versioni del testo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627716 Un *libro? No e un parco delle meraviglie"
RDa 424 ;;0;0;;FR.A;ARTICOLI1;1975;02.19 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627720;;"*Per Bologna con Giorgio Morandi / [Giuseppe Raimondi]. - 1975 febbraio 19. - 4, [3] p. su 6 c. ; 31 cm. ((Il resto del carlino 14.5.1975. - Nel quaderno degli Indici compare con il tit. ""Passeggiate con Morandi"". - Contiene due versioni del testo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627721 *Passeggiate con Morandi"
RDa 425 ;;0;0;;FR.A;ARTICOLI1;1975;05.25 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627717;;"*Apollinaire bambino alla Montagnola di Bologna / [Giuseppe Raimondi]. - 1975. - 4 c. ; 31 cm. ((Il giorno 25.5.1975. - Nel quaderno degli Indici compare con il tit. ""Bologna nei ricordi di Apollinaire""; a c. 1, di altra mano, compare il tit. ""Che gran paura, quel giorno sulla Montagnola"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627718 *Bologna nei ricordi di Apollinaire; HA PER ALTRO TITOLO 3627719 *Che gran paura, quel giorno sulla Montagnola"
RDa 426 ;;0;0;;FR.A;ARTICOLI1;1975;05.27 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627722;;"*Orfeo senza denti / [Giuseppe Raimondi]. - 1975. - [3] c. ; 31 cm. ((Il resto del carlino 27.5.1975; La nazione 31.5.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 427 ;;0;0;;FR.A;ARTICOLI1;1975;06.11 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627725;;"*Come fini un autoritratto di Giorgio Morandi / [Giuseppe Raimondi]. - 1975. - 3 c. ; 31 cm. ((Il giorno 11.6.1975. - Nel quaderno degli Indici compare con il tit. ""Morandi: un autoritratto distrutto""; a c. 1, di altra mano, compare il tit. ""Morandi si guardo in quel dipinto e non si piacque"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627726 *Morandi: un autoritratto distrutto; HA PER ALTRO TITOLO 3627727 *Morandi si guardo in quel dipinto e non si piacque"
RDa 428 ;;0;0;;FR.A;ARTICOLI1;1975;06.13 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627723;;"*Virgilio Giotti ""elegante e amaro"" / [Giuseppe Raimondi]. - 1975. - 3 c. ; 31 cm. ((Il resto del carlino 13.6.1975. - Nel quaderno degli Indici compare con il tit. ""Virgilio Giotti poeta ""elegante e amaro"""". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627724 *Virgilio Giotti poeta ""elegante e amaro"""
RDa 429 ;;0;0;;FR.A;ARTICOLI1;1975;06.18 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627728;;"La *rosa nel bicchiere / [Giuseppe Raimondi]. - 1975. - [2] p. su 1 c. ; 31 cm. ((Il resto del carlino 18.6.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 430 ;;0;0;;FR.A;ARTICOLI1;1975;07.01 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627729;;"*Poeti futuristi e dadaisti italiani / [Giuseppe Raimondi]. - 1975. - 3 c. ; 31 cm. ((Il resto del carlino 1.7.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 431 ;;0;0;;FR.A;ARTICOLI1;1974;12.07 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627730;;"*Album di figure / [Giuseppe Raimondi]. - 1974 dicembre 7. - [4] p. su 2 c. ; 31 cm. ((La nazione 7.7.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 432 ;;0;0;;FR.A;ARTICOLI1;1975;01.01 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627731;;"Il *passo di Dino Campana / [Giuseppe Raimondi]. - 1975 gennaio 1. - [3] p. su 2 c. ; 31 cm. ((Il giorno 9.7.1975. - A c. [1], di altra mano, compare il tit. ""Un fantasma con le scarpe chiodate"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627732 Un *fantasma con le scarpe chiodate"
RDa 433 ;;0;0;;FR.A;ARTICOLI1;1975;07.14 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627733;;"*Politica e pittura / [Giuseppe Raimondi]. - 1975. - [3] c. ; 31 cm. ((La nazione 14.7.1975. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 434 ;;0;0;;FR.A;ARTICOLI1;1975;08.09 ;13/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627735;;"*Apparizione di Eugene Delacroix / [Giuseppe Raimondi]. - 1975. - [3], 3 p. su 5 c. ; 31 cm. ((Il giorno 9.8.1975. - A c. [1], di altra mano, compare il tit. ""Nella notte la tigre Delacroix"". - Contiene due versioni del testo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627736 *Nella notte la tigre Delacroix"
