"Notebook","Title","Page count"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq392/object","L'abito di Felicita","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq403/object","L'Irlanda e un'isola di poeti. 23 gennaio 1979","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq403/object","L'Irlanda e un'isola di poeti. 23 gennaio 1979 ; Saint-Just, l'arcangelo del terrore. 1. versione","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq213/object","Un Leopardi tascabile. 16.11.1965","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq413/object","[L'arcangelo del terrore. Luglio 1980]","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq320/object","Agosto in valle. Racconto. 1950-1952","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq188/object","Giuseppe Gioacchino Belli : (1791-1863)","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq188/object","Giuseppe Gioacchino Belli : (1791-1863) ; Conto aperto con Andre Gide","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq361/object","Dare & avere. 4. quaderno. 1952","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq363/object","Dare e avere. 3. quaderno. 1952","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq360/object","La casa del sogno. Racconto. 1952","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq436/object","Dare & avere. 2 quaderno","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq321/object","Ritorno di Angela. Agosto 1951. Aprile 1952","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq12/object","Guido. 1954 : (""Io Guido Reni"")","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq67/object","Valigia e altre cose","12 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq408/object","Qualche confessione dalla voce di Dostoiewski. Maggio 1979","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq398/object","Campana e Cardarelli, ... baudelairiani. Aprile 1979","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq398/object","Campana e Cardarelli, ... baudelairiani. Aprile 1979 ; Via del Cestello : (poesia)","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq401/object","Elio Vittorini. Aprile 979","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq401/object","Elio Vittorini. Aprile 979 ; L'inferno di Dostoiewski. 11/5/79","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq445/object","Socialisti del mio tempo","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq445/object","Socialisti del mio tempo ; La favola breve di V. Cardarelli","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq405/object","Paesaggi e ricordi dalle finestre di Leopardi. 15.9.79","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq415/object","Prefazione per l'arlecchino. 6/1. 1980","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq415/object","Prefazione per l'arlecchino. 6/1. 1980 ; Il forte silenzio della neve ; Dialogo sotto il portico","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq402/object","Hemingway e compagnia. 2.7.1979","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq447/object","L'arcangelo del terrore : prefazione e Rimbaud","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq407/object","Prologo fuori dalle quinte","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq409/object","Qualche ricordo di V. Cardarelli. 22.6.79","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq409/object","Qualche ricordo di V. Cardarelli. 22.6.79 ; Andare all'osteria. 25.6.79","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq404/object","J. Heinrich Fussli. 1979 ; Cronachetta bolognese tra S. Stefano e Fondazza ; G. Morandi. 1979","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq404/object","J. Heinrich Fussli. 1979","56 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq411/object","Ritratto del padre. 1. prologo del libro. 1979","56 carte"
